"case_num","case_id","system","library","loss","policy","n","mse_mean","mse_sd","mse_se","distance_mean","distance_sd","distance_se","min_eig_mean","min_eig_sd","min_eig_se"
3,"1q_L1_observable","1q","L1","observable","GI1",26,0.0193759217583293,0.0243513522083418,0.0140592597526175,0.241962455116432,0.168632102581386,0.0973597898193759,0.0309359281921843,0.0518505486005967,0.0299359281921843
3,"1q_L1_observable","1q","L1","observable","GI1",27,0.0221926003503641,0.0282293942986484,0.0162982483973848,0.25841165077651,0.181633505214822,0.104866153129633,0.0250898957660741,0.0417249231664424,0.024089895622062
3,"1q_L1_observable","1q","L1","observable","GI1",28,0.0202253179315999,0.0296713437531125,0.0171307583030774,0.229228176659168,0.206236689577459,0.119070808244323,0.0203938208340884,0.033591083037529,0.0193938208340885
3,"1q_L1_observable","1q","L1","observable","GI1",29,0.0198038405096119,0.0268803135854784,0.0155193562844775,0.235558864658771,0.188655969899384,0.108920575005639,0.0156170450994753,0.0253174647688169,0.0146170450994753
3,"1q_L1_observable","1q","L1","observable","GI1",30,0.0218478533705051,0.030668493329386,0.0177064628793613,0.242849961005362,0.206453299519702,0.119195868052786,0.0109861473778338,0.0172965077699327,0.00998614341701112
3,"1q_L1_observable","1q","L1","observable","GI1",31,0.0226890450976352,0.0312297298174384,0.0180304929168174,0.252511772397356,0.201223700857851,0.116176557857613,0.0187866625763695,0.0308074012659961,0.0177866614139557
3,"1q_L1_observable","1q","L1","observable","GI1",32,0.0223696476517398,0.0304215447255349,0.0175638870364518,0.252275135220515,0.196859772768955,0.113657042800765,0.0153911662938221,0.0249262312010726,0.0143911662938221
3,"1q_L1_observable","1q","L1","observable","GI1",33,0.0166419494928763,0.0188485026887375,0.010882188101164,0.231016157586374,0.140708917124324,0.081238331179109,0.0301268112470961,0.050449116942439,0.0291268112470961
3,"1q_L1_observable","1q","L1","observable","GI1",34,0.0132362701237296,0.0113890499835085,0.00657547107379271,0.217106527340386,0.0933528490281636,0.0538972925160288,0.040160855621963,0.0678285915987677,0.0391608556183017
3,"1q_L1_observable","1q","L1","observable","GI1",35,0.0160322293893483,0.00735130690315392,0.00424427901943147,0.248645386797099,0.0587927187062415,0.0339439919714385,0.0549036502536009,0.0516792555079346,0.0298370320790255
3,"1q_L1_observable","1q","L1","observable","GI1",36,0.0151687288785192,0.00758353750835541,0.00437835742185862,0.241162707923125,0.0614263439567537,0.0354645162187663,0.046216717981147,0.045795270569735,0.0264399117910482
3,"1q_L1_observable","1q","L1","observable","GI1",37,0.0165018334518576,0.0101220594314,0.0058439737374722,0.249287295541637,0.076123367854099,0.043949846922185,0.0386638602526226,0.0404546832707151,0.0233565222763284
3,"1q_L1_observable","1q","L1","observable","GI1",38,0.0151767709060751,0.0117701315036446,0.00679548859202649,0.233631198259249,0.0958400763583359,0.0553332938846395,0.0320488244488857,0.0355868933609326,0.0205461024615569
3,"1q_L1_observable","1q","L1","observable","GI1",39,0.013876768549538,0.00712347969252907,0.00411274291804849,0.229330462607798,0.0661204936261646,0.038174684794017,0.036076733497732,0.0479007087261697,0.027655487077428
3,"1q_L1_observable","1q","L1","observable","GI1",40,0.0132200831146443,0.00679434724496423,0.00392271821084789,0.22351527015993,0.0661958057271454,0.0382181662557916,0.0292019238806803,0.0430602149843055,0.024860826712552
3,"1q_L1_observable","1q","L1","observable","GI1",41,0.010106313875923,0.00268741690033149,0.00155158087083114,0.199839755183069,0.0270922798615112,0.0156417350710042,0.0375506884558844,0.0475489948191109,0.0274524249585098
3,"1q_L1_observable","1q","L1","observable","GI1",42,0.00979096780111521,0.00336403414305915,0.0019422260180583,0.195890140288867,0.0344439575702834,0.0198862281751592,0.0379869768879448,0.0531006956748667,0.0306577009420407
3,"1q_L1_observable","1q","L1","observable","GI1",43,0.00988527190856014,0.00307035932009259,0.00177267277996433,0.197147935023305,0.0317910211448281,0.0183545546157796,0.03198676664631,0.0488863601065934,0.0282245531672427
3,"1q_L1_observable","1q","L1","observable","GI1",44,0.0103069325410535,0.00266401551893601,0.00153807007698305,0.201979702615162,0.0254537785713057,0.0146957459100365,0.0266314628719694,0.0443949775444668,0.0256314522359653
3,"1q_L1_observable","1q","L1","observable","GI1",45,0.00929562240318001,0.00129534815092887,0.000747869603633068,0.192522684699436,0.0132762281263329,0.00766503388256119,0.027394913810713,0.0399234145713378,0.0230497941497309
3,"1q_L1_observable","1q","L1","observable","GI1",46,0.00886059522799467,0.00320333853076526,0.00184944836304282,0.185937228928582,0.0361191322640563,0.0208533907355486,0.0334664046735151,0.0546480020657609,0.0315510387033423
3,"1q_L1_observable","1q","L1","observable","GI1",47,0.00919144650672903,0.00331142028440562,0.00191184939260157,0.189436249595126,0.0363254738355026,0.0209725220973682,0.0298982997900332,0.0500533234636709,0.0288982997755858
3,"1q_L1_observable","1q","L1","observable","GI1",48,0.00898536362217013,0.00484176338659497,0.00279539339460308,0.183610647345244,0.0578176184671366,0.0333810175859044,0.0280671223518558,0.0468816311280974,0.0270671223518558
3,"1q_L1_observable","1q","L1","observable","GI1",49,0.00771639462000901,0.00363977806033648,0.00210142684292576,0.1720192789025,0.043731215954397,0.0252482293032608,0.0250174770100588,0.0415994660078665,0.0240174628977864
3,"1q_L1_observable","1q","L1","observable","GI1",50,0.0064328519325608,0.00347696424858515,0.00200742624488334,0.155314034160825,0.0491267522272726,0.0283633436228279,0.0274241366897919,0.0457679472928643,0.0264241366897918
3,"1q_L1_observable","1q","L1","observable","GI1",51,0.00574774517808674,0.00322630180969325,0.00186270621831337,0.146594996470758,0.0474481989450403,0.0273942304334819,0.0246735114155968,0.0410037245653755,0.0236735114155968
3,"1q_L1_observable","1q","L1","observable","GI1",52,0.00527640417467762,0.00184728904888384,0.00106653282964413,0.143578448941394,0.0271342688761072,0.0156659774398842,0.0261346018064667,0.0435344071326727,0.0251346016770594
3,"1q_L1_observable","1q","L1","observable","GI1",53,0.00521612279270206,0.00250053591406723,0.00144368508310504,0.141240935498769,0.037057171578,0.0213949679859644,0.0234478968065204,0.038880894479996,0.0224478948943591
3,"1q_L1_observable","1q","L1","observable","GI1",54,0.00567377730166993,0.0027972873360002,0.00161501459644045,0.147075584290592,0.039947747976465,0.0230638430477314,0.0208794624424013,0.0344322389773964,0.0198794624424013
3,"1q_L1_observable","1q","L1","observable","GI1",55,0.0069859495500988,0.00295333950869857,0.00170511136035547,0.16436440229362,0.0373123597295068,0.0215423009339309,0.0198957129155308,0.0327283348149348,0.0188957129155308
3,"1q_L1_observable","1q","L1","observable","GI1",56,0.00739090634248413,0.00287025141480023,0.00165714042697682,0.169394168810651,0.0361090212319292,0.0208475531284282,0.018708866643662,0.0306726567083092,0.0177088666073033
3,"1q_L1_observable","1q","L1","observable","GI1",57,0.00646197276569504,0.0023159171104237,0.00133709536712399,0.158801082915919,0.0307434658304418,0.0177497482730276,0.0248517944516485,0.0413125141054501,0.0238517911396818
3,"1q_L1_observable","1q","L1","observable","GI1",58,0.00622677183975191,0.00332679873058779,0.00192072814264457,0.152942928745893,0.0476793651221826,0.0275276942880826,0.0296998906589703,0.0497096649961187,0.0286998884668352
3,"1q_L1_observable","1q","L1","observable","GI1",59,0.00685488511765273,0.00311553736925478,0.00179875633880959,0.16222591598883,0.0406625008858764,0.0234765058323841,0.0272273268254301,0.0454270614957429,0.0262273261830609
3,"1q_L1_observable","1q","L1","observable","GI1",60,0.00702159371267205,0.00309805539189269,0.00178866311447362,0.164537655363886,0.0389949000135239,0.0225137160198306,0.0251490585993018,0.0418273964430854,0.0241490585959165
3,"1q_L1_observable","1q","L1","observable","GI1",61,0.00734984085468332,0.00335875953506955,0.00193918072171563,0.16778602767311,0.0432529594896951,0.0249721078046234,0.0237685610341986,0.0394363031931231,0.0227685602643933
3,"1q_L1_observable","1q","L1","observable","GI1",62,0.00667464081404009,0.00432580432602071,0.00249750429208971,0.156572010627228,0.057233321731848,0.0330436737084989,0.0256657679107604,0.042722363229139,0.0246657679107604
3,"1q_L1_observable","1q","L1","observable","GI1",63,0.00693484721743206,0.00436024492116126,0.00251738857896515,0.160351710350348,0.0551368913357437,0.0318332990549707,0.0236325591653859,0.0392007381249723,0.0226325567088848
3,"1q_L1_observable","1q","L1","observable","GI1",64,0.00622993483285899,0.00273289925825194,0.00157784012241989,0.155175350745582,0.0355038699106496,0.020498168850187,0.0214955298361149,0.0354992941729483,0.0204955270467934
3,"1q_L1_observable","1q","L1","observable","GI1",65,0.00542248603218885,0.00272875133267703,0.00157544531647263,0.144304847122977,0.0360427917669342,0.0208093155289851,0.0227751775256269,0.0377157131190945,0.0217751771219879
3,"1q_L1_observable","1q","L1","observable","GI1",66,0.0046473532431339,0.00202528561256455,0.00116929919360002,0.134050544906372,0.0304925658851565,0.0176048911220775,0.0208195689533391,0.0343284994655131,0.0198195684072899
3,"1q_L1_observable","1q","L1","observable","GI1",67,0.00478681285974804,0.00211494714281885,0.00122106530222829,0.136300636017849,0.0292246828927738,0.0168728785351244,0.0216259266429012,0.0357251498668626,0.0206259248924728
3,"1q_L1_observable","1q","L1","observable","GI1",68,0.00549294234983658,0.00251793608547663,0.00145373107675221,0.145813655497814,0.0326377221105717,0.0188433976462748,0.0210144392622819,0.0346660256872737,0.020014439262282
3,"1q_L1_observable","1q","L1","observable","GI1",69,0.00478379177797252,0.00279420595572667,0.00161323556071005,0.134518500486287,0.0394956986039782,0.0228028522208391,0.0191128658934982,0.0313724012065709,0.0181128642817386
3,"1q_L1_observable","1q","L1","observable","GI1",70,0.00513178575055827,0.00295422494014165,0.00170562256443749,0.13946644103371,0.0401793758218798,0.0231975734466334,0.0172515081592567,0.0281484378314528,0.0162515081592567
3,"1q_L1_observable","1q","L1","observable","GI1",71,0.004618237229239,0.0020468164799938,0.00118173004570618,0.133854679821885,0.0288757754892386,0.0166714367517711,0.0179233536738025,0.0293121083955272,0.0169233536726731
3,"1q_L1_observable","1q","L1","observable","GI1",72,0.00499890695511246,0.00256851980424535,0.00148293560039994,0.138554861736263,0.0346015485858999,0.0199772133904472,0.0161290877612058,0.0262043486260162,0.0151290877331692
3,"1q_L1_observable","1q","L1","observable","GI1",73,0.00552602922883879,0.00263591581681542,0.00152184670639957,0.146061614330516,0.0339879773122517,0.0196229678504394,0.0156156165037889,0.0253149903685046,0.0146156165037889
3,"1q_L1_observable","1q","L1","observable","GI1",74,0.00489703131076724,0.00282035799462314,0.00162833444740678,0.136254758452427,0.0391682149607242,0.0226137794512513,0.0139467514794088,0.0224244243427513,0.0129467474307099
3,"1q_L1_observable","1q","L1","observable","GI1",75,0.00522696889206795,0.00335835550770366,0.00193894745640717,0.140058480352863,0.0440141622012464,0.0254115883950455,0.014514380746186,0.0234075633705472,0.0135143630130586
3,"1q_L1_observable","1q","L1","observable","GI1",76,0.0064775407865829,0.00366030218245013,0.00211327645035296,0.155664969087112,0.0501783899518516,0.0289705069462035,0.0188508340691643,0.03091854075709,0.0178508278290563
3,"1q_L1_observable","1q","L1","observable","GI1",77,0.00623755454585825,0.0033060316217165,0.00190873824674743,0.153524919363451,0.0455024831939796,0.0262708709208405,0.0172049989137129,0.0280678794429625,0.0162049977519764
3,"1q_L1_observable","1q","L1","observable","GI1",78,0.00667130220647734,0.00348032414748245,0.00200936608341615,0.159365264022687,0.0439531816064887,0.0253763812322468,0.0167504465613079,0.0272805725723456,0.0157504459182909
3,"1q_L1_observable","1q","L1","observable","GI1",79,0.00637042891794087,0.00401492985562597,0.00231802083292312,0.154333269527969,0.0499443328402337,0.0288353740098052,0.0152150769675219,0.0246212320949283,0.0142150749777871
3,"1q_L1_observable","1q","L1","observable","GI1",80,0.00644484113153669,0.00356395122538952,0.00205764819935734,0.156361468368401,0.0446730747065434,0.0257920117073511,0.0136456593939758,0.0219029130508316,0.0126456527459346
3,"1q_L1_observable","1q","L1","observable","GI1",81,0.00611379801047223,0.00247069071441816,0.00142645394905363,0.154304810927114,0.0311099027635056,0.0179613107349731,0.0130809942206745,0.0209248919194318,0.0120809919824478
3,"1q_L1_observable","1q","L1","observable","GI1",82,0.00568053819014435,0.00234868069975871,0.00135601143424617,0.14828081599761,0.0332028395094494,0.0191696683286406,0.0137451663503542,0.0220752736869426,0.012745165205591
3,"1q_L1_observable","1q","L1","observable","GI1",83,0.00588403087645645,0.00292201565421808,0.00168702652453911,0.149581203833984,0.0417418309145961,0.0240996573150099,0.0174941178233745,0.0285686490337339,0.0164941172100102
3,"1q_L1_observable","1q","L1","observable","GI1",84,0.00565627506839343,0.00262223174516764,0.00151394620395012,0.147220601992889,0.0377728994602972,0.0218081936714753,0.0160313039027234,0.0260349820635253,0.0150313039027234
3,"1q_L1_observable","1q","L1","observable","GI1",85,0.00582674480232804,0.00259929114871255,0.0015007014444114,0.15009889339531,0.0341460410036545,0.0197142259652199,0.0155202799303383,0.0251498625794687,0.0145202799303383
3,"1q_L1_observable","1q","L1","observable","GI1",86,0.00569191278864535,0.00311569529774362,0.00179884751886513,0.147253394249553,0.0403253463078833,0.0232818495460213,0.0141243239863031,0.0227319749923935,0.0131243118810702
3,"1q_L1_observable","1q","L1","observable","GI1",87,0.0051480867333855,0.00309196110292404,0.00178514457509705,0.139569251995594,0.0408553086685014,0.0235878234575846,0.0127212847258904,0.0203018604989974,0.0117212846241464
3,"1q_L1_observable","1q","L1","observable","GI1",88,0.00538763248563964,0.00368825061970956,0.00212941248812812,0.141192997871563,0.0492199242370301,0.0284171365077423,0.0121324618172675,0.0192819826685489,0.0111324578841964
3,"1q_L1_observable","1q","L1","observable","GI1",89,0.00568509451331547,0.00415867327309162,0.00240101113369115,0.143275287914462,0.057609503464576,0.0332608623331537,0.0114743601871562,0.0181420974597976,0.0104743448520786
3,"1q_L1_observable","1q","L1","observable","GI1",90,0.0057073206604834,0.00376081589313416,0.00217130806827363,0.144995872283876,0.0520405562408521,0.0300456291544338,0.0101252147120462,0.0158053326532267,0.00912521306197204
3,"1q_L1_observable","1q","L1","observable","GI1",91,0.00606904855280047,0.00400612896221634,0.00231293963474396,0.150004820885073,0.0515957545119608,0.0297888227565224,0.00888506018130218,0.0136573154005826,0.00788505472293397
3,"1q_L1_observable","1q","L1","observable","GI1",92,0.0056198169127612,0.00344446299804022,0.00198866163913223,0.144065410451235,0.0508589986515958,0.0293634565622137,0.00818406690245702,0.0124431688800296,0.00718406690245707
3,"1q_L1_observable","1q","L1","observable","GI1",93,0.00566580125896926,0.00353290056597979,0.00203972109278861,0.144918014270064,0.0499295630248039,0.0288268466528909,0.0114519514686908,0.0181033065631125,0.0104519489174353
3,"1q_L1_observable","1q","L1","observable","GI1",94,0.00543829216942211,0.00264820312596367,0.00152894078764394,0.14425051459226,0.0376488588981796,0.0217365788195463,0.0142925615021999,0.0230233875553857,0.013292559002759
3,"1q_L1_observable","1q","L1","observable","GI1",95,0.00627362974705407,0.00273466325102298,0.00157885856412109,0.155604904595403,0.036365491624725,0.0209956263787481,0.0135204969409283,0.0216861346537266,0.0125204956800116
3,"1q_L1_observable","1q","L1","observable","GI1",96,0.00590017975165639,0.00205405905049145,0.00118591154573262,0.151870916644011,0.0283534041430671,0.0163698455144421,0.0123263995434076,0.0196178993340657,0.0113263994614578
3,"1q_L1_observable","1q","L1","observable","GI1",97,0.00569730192606898,0.0026167637030661,0.00151078922837085,0.147816926377348,0.0375372611007326,0.0216721478011493,0.0111660847463643,0.0176081738831322,0.0101660839313641
3,"1q_L1_observable","1q","L1","observable","GI1",98,0.0047693309044704,0.00204439061171828,0.00118032947000429,0.135802644664814,0.0308617559430106,0.0178180431013617,0.0122464512697017,0.0194794250039708,0.0112464512697017
3,"1q_L1_observable","1q","L1","observable","GI1",99,0.00514818849035415,0.00229433803035297,0.00132463667943629,0.140984240098859,0.0327764703369024,0.0189235039720964,0.0147552055958268,0.0238247149605278,0.0137552055958269
3,"1q_L1_observable","1q","L1","observable","GI1",100,0.00504526734164394,0.00278667219129123,0.00160888593978523,0.138078680727499,0.0409025786802451,0.0236151148115894,0.013640876729164,0.0218946407471272,0.012640876729164
4,"1q_L2_frobenius","1q","L2","frobenius","uniform",1,0.247013,6.50925946452584e-17,3.75812270406911e-17,0.994008048257156,1.35973995551052e-16,7.85046229341887e-17,0.000999999999999944,4.50694379621148e-17,2.60208521396521e-17
4,"1q_L2_frobenius","1q","L2","frobenius","uniform",2,0.178997616608724,3.3993498887763e-17,1.96261557335472e-17,0.846162198656319,7.85046229341888e-17,4.5324665183684e-17,0.00100000000000005,2.26600847819727e-17,1.30828060487317e-17
4,"1q_L2_frobenius","1q","L2","frobenius","uniform",3,0.0601276339518941,4.01617520586977e-17,2.31873983622161e-17,0.490418735171869,1.92296268638356e-16,1.11022302462516e-16,0.0010000033431752,2.87192487768767e-16,1.65810660122536e-16
4,"1q_L2_frobenius","1q","L2","frobenius","uniform",4,0.0498833626984352,0.019821451075557,0.0114439201142018,0.440442527483126,0.091190713162173,0.0526489827917745,0.00100000142027728,2.45999250720853e-09,1.42027733624131e-09
4,"1q_L2_frobenius","1q","L2","frobenius","uniform",5,0.0189716991708032,0.016689209732661,0.00963551973171393,0.251024992411058,0.138959975541024,0.080228579285194,0.00100000069562918,1.20486502211265e-09,6.95629144853901e-10
4,"1q_L2_frobenius","1q","L2","frobenius","uniform",6,0.0192223633242505,0.00639310397788152,0.00369106030258716,0.274478595079122,0.0482330924842075,0.0278473889296053,0.00100000201868464,2.08050366906651e-09,1.20117935338555e-09
4,"1q_L2_frobenius","1q","L2","frobenius","uniform",7,0.0160960024592751,0.0174274435504392,0.0100617392251331,0.214703833811797,0.165618267034241,0.0956197510549382,0.00100000033297728,5.7673361137113e-10,3.32977305775827e-10
4,"1q_L2_frobenius","1q","L2","frobenius","uniform",8,0.0110697166475456,0.00547688262863897,0.00316207965996469,0.205907141325532,0.0531194278206627,0.0306685159514585,0.00100000035288048,6.11206957056353e-10,3.52880501187057e-10
4,"1q_L2_frobenius","1q","L2","frobenius","uniform",9,0.0101324808257051,0.00709682312789223,0.00409735274327974,0.188476895243567,0.086657803418092,0.0500319061308171,0.00100000083915776,1.45346387261308e-09,8.39157758110558e-10
4,"1q_L2_frobenius","1q","L2","frobenius","uniform",10,0.0100511310873734,0.00549244022901877,0.00317106184473192,0.193926812279789,0.0624129292914537,0.0360341215273339,0.00100000431520419,3.96038138035485e-09,2.28652725604145e-09
4,"1q_L2_frobenius","1q","L2","frobenius","uniform",11,0.0165267896789205,0.0226357919585591,0.0130687805805945,0.209436802295004,0.18266109832197,0.105459434286662,0.00100000000000002,1.32804808797489e-17,7.6674892108907e-18
4,"1q_L2_frobenius","1q","L2","frobenius","uniform",12,0.0207782178984965,0.0235396942387625,0.013590648805391,0.250912962535085,0.173877356889215,0.100388138805969,0.00100000169378002,9.69952219555375e-10,5.60002175061371e-10
4,"1q_L2_frobenius","1q","L2","frobenius","uniform",13,0.0155865506443399,0.0222581112267815,0.0128507265084349,0.192193458342164,0.19522247750133,0.112711749937259,0.00100000131038526,1.62011653577666e-09,9.35374718049218e-10
4,"1q_L2_frobenius","1q","L2","frobenius","uniform",14,0.0180989866342198,0.0232110698291979,0.0134009174140666,0.230252197791519,0.170498703583287,0.0984374724102931,0.00100000144568878,1.2595293170062e-10,7.27189590225756e-11
4,"1q_L2_frobenius","1q","L2","frobenius","uniform",15,0.0155184053941752,0.0171132646318761,0.00988034794192695,0.223716273969125,0.134301807534776,0.0775391847328564,0.0010000021754726,2.32114908538548e-09,1.34011604927656e-09
4,"1q_L2_frobenius","1q","L2","frobenius","uniform",16,0.00937241501788916,0.00448511586718325,0.00258948285326491,0.189691943991639,0.0475388229171101,0.0274465522081515,0.00100000128970445,1.64077455682326e-09,9.47301632061397e-10
4,"1q_L2_frobenius","1q","L2","frobenius","uniform",17,0.0109121723634429,0.00518509543303433,0.00299361624403627,0.204945351988571,0.0496904239072164,0.028688779618978,0.00100000029887355,5.17664256398701e-10,2.98873597781638e-10
4,"1q_L2_frobenius","1q","L2","frobenius","uniform",18,0.00963205848353341,0.0025198893727893,0.00145485880770798,0.195070725514084,0.0267108399776869,0.0154215106513985,0.00100000845952945,1.46464466286929e-08,8.45612990374736e-09
4,"1q_L2_frobenius","1q","L2","frobenius","uniform",19,0.00699094585357619,0.00843952953191585,0.00487256464708541,0.133398262662419,0.123503159471446,0.0713045823666087,0.00100000026770526,4.63679157055151e-10,2.6770528614341e-10
4,"1q_L2_frobenius","1q","L2","frobenius","uniform",20,0.00701377475730582,0.00844839999006722,0.00487768600848694,0.138716179474731,0.114975566411896,0.0663811742181378,0.00100000075242996,9.26055556136638e-10,5.34658424620037e-10
4,"1q_L2_frobenius","1q","L2","frobenius","uniform",21,0.00300805574052603,0.0023490926946764,0.0013562492996228,0.0996204021352846,0.0562316428780317,0.0324653541526065,0.0010000013558835,4.23512842258535e-10,2.44515253483228e-10
4,"1q_L2_frobenius","1q","L2","frobenius","uniform",22,0.00301679463243588,0.00113282013221892,0.00065403400828002,0.108492028704774,0.0210947234136643,0.0121790442413598,0.00100000073914057,1.28022907645254e-09,7.39140601914261e-10
4,"1q_L2_frobenius","1q","L2","frobenius","uniform",23,0.00214635727939289,0.000331827757216113,0.000191580844953312,0.0924780220861667,0.0070616444899913,0.00407704234721792,0.0010000012945867,9.49236290340854e-10,5.48041827752854e-10
4,"1q_L2_frobenius","1q","L2","frobenius","uniform",24,0.00313986349319692,0.0015488449460616,0.000894226046541657,0.109943021226819,0.0266078763613396,0.0153620645797837,0.00100000192828333,4.07048602689377e-10,2.35009620335973e-10
4,"1q_L2_frobenius","1q","L2","frobenius","uniform",25,0.00389708601440113,0.00236938890959041,0.00136796732476694,0.120306559587537,0.0408902637154912,0.0236080047633736,0.00100000157655875,2.73067980343448e-09,1.57655871958357e-09
4,"1q_L2_frobenius","1q","L2","frobenius","uniform",26,0.00264922985959644,0.00120856232989896,0.000697763786499606,0.100746231499471,0.0258973824075171,0.0149518607042867,0.000999999999999958,1.59676148717758e-17,9.218906744536e-18
4,"1q_L2_frobenius","1q","L2","frobenius","uniform",27,0.0046346849022604,0.0024793299220752,0.00143144179792001,0.133188176445051,0.0346334216678805,0.0199956153229086,0.0010000002762238,4.7843365188479e-10,2.76223797705059e-10
4,"1q_L2_frobenius","1q","L2","frobenius","uniform",28,0.00572671067757879,0.00351045396892815,0.00202676154393846,0.146361125017503,0.047200589942173,0.0272512733090227,0.00100000476440583,8.25219291461221e-09,4.76440580065608e-09
4,"1q_L2_frobenius","1q","L2","frobenius","uniform",29,0.00447922718610421,0.00306796047527159,0.00177128780626118,0.125820612893627,0.055938566063435,0.0322961461748059,0.00100000156499652,1.16470220599688e-09,6.72441132158047e-10
4,"1q_L2_frobenius","1q","L2","frobenius","uniform",30,0.00461380450466883,0.0032906749153256,0.00189987204817878,0.126641888259556,0.0602127497719046,0.0347638472894567,0.00100001001928182,1.73539052690684e-08,1.00192818785879e-08
4,"1q_L2_frobenius","1q","L2","frobenius","uniform",31,0.00559153873924779,0.00377332134190769,0.00217852809248936,0.142478215270495,0.0556701867743291,0.0321411973199956,0.00100000000000005,5.99854877243494e-17,3.46326374851241e-17
4,"1q_L2_frobenius","1q","L2","frobenius","uniform",32,0.00952069212592671,0.00459956102417207,0.00265555779545986,0.190583180236926,0.0513928970941463,0.0296717029717401,0.00100000728373165,1.14518796402897e-08,6.61174579304847e-09
4,"1q_L2_frobenius","1q","L2","frobenius","uniform",33,0.00987769573026793,0.00637977147840397,0.00368336278042483,0.189803624214424,0.0723052607644294,0.0417454617661694,0.00100001424419597,2.46716711541321e-08,1.42441959821961e-08
4,"1q_L2_frobenius","1q","L2","frobenius","uniform",34,0.0108635015050368,0.0067029219103058,0.0038699337692721,0.200632139554787,0.0692901572860322,0.0400046909612822,0.00100000182041334,2.19508773261958e-09,1.26733449332276e-09
4,"1q_L2_frobenius","1q","L2","frobenius","uniform",35,0.0105112230014079,0.00573201335471338,0.0033093794533423,0.199651848195742,0.0572367650770375,0.033045661724771,0.00100000181703367,2.39656441845212e-09,1.38365711212361e-09
4,"1q_L2_frobenius","1q","L2","frobenius","uniform",36,0.0127283242416541,0.00796698894659328,0.0045997432129464,0.218851788284643,0.0672739741419025,0.0388406470802833,0.0010000003074778,5.32567220285399e-10,3.07477827993346e-10
4,"1q_L2_frobenius","1q","L2","frobenius","uniform",37,0.011918395791234,0.00434982493511071,0.00251137259721392,0.216084499902543,0.0383615445492693,0.0221480480720504,0.00100000081049151,1.40381257023793e-09,8.10491565318647e-10
4,"1q_L2_frobenius","1q","L2","frobenius","uniform",38,0.0134978296130501,0.00677308352973356,0.00391044159913549,0.227880775607987,0.0556103033686524,0.0321066236196082,0.00100000201883191,3.49671944291494e-09,2.01883191164754e-09
4,"1q_L2_frobenius","1q","L2","frobenius","uniform",39,0.0170330590550983,0.00653191469287804,0.00377120270625681,0.257562475914544,0.0518720621504947,0.0299483490460091,0.000999999999999994,1.83361635633573e-17,1.05863889692093e-17
4,"1q_L2_frobenius","1q","L2","frobenius","uniform",40,0.0171958108636785,0.00730414948105901,0.00421705266909068,0.258518219614737,0.0541050863866876,0.031237586189882,0.00100001346511138,2.33222570636281e-08,1.34651113937954e-08
4,"1q_L2_frobenius","1q","L2","frobenius","uniform",41,0.0182266956403379,0.0104694240163154,0.00604452477408001,0.262920332551693,0.0752962279160686,0.0434722974563056,0.00100000032616709,5.6493803656537e-10,3.26167127486475e-10
4,"1q_L2_frobenius","1q","L2","frobenius","uniform",42,0.0178059866535875,0.0117348296039773,0.00677510703075069,0.256929377935757,0.0884130196964339,0.0510452807216038,0.00100000401958807,5.90384392172981e-09,3.40858587746424e-09
4,"1q_L2_frobenius","1q","L2","frobenius","uniform",43,0.0175220579657998,0.0101817260968248,0.00587842230281685,0.256702830517635,0.0792958574022032,0.0457814846167842,0.00100000089602923,7.90437409344368e-10,4.56359251062521e-10
4,"1q_L2_frobenius","1q","L2","frobenius","uniform",44,0.0151595371105325,0.00814817836396468,0.00470435297184009,0.239273924427854,0.0712685505432467,0.0411469168408979,0.00100000076040689,1.29055683701911e-09,7.45103337257498e-10
4,"1q_L2_frobenius","1q","L2","frobenius","uniform",45,0.0140471629199381,0.00893683649334155,0.00515968495513442,0.228098702775012,0.0789901905818939,0.0456050077957963,0.000999999999999999,1.94353635081321e-17,1.12210123532183e-17
4,"1q_L2_frobenius","1q","L2","frobenius","uniform",46,0.0171401230395551,0.00878277214520867,0.00507073586226737,0.256425973184441,0.0648792621100839,0.0374580594440813,0.00100000235485379,3.12628631440931e-09,1.80496224518806e-09
4,"1q_L2_frobenius","1q","L2","frobenius","uniform",47,0.0158741884204713,0.00997814224130707,0.00576088310903101,0.243607131394482,0.0789207122589195,0.0455648944673242,0.00100000234296665,1.67470929867967e-09,9.66893864407078e-10
4,"1q_L2_frobenius","1q","L2","frobenius","uniform",48,0.0155314835997026,0.00989674372995683,0.00571388765659132,0.240997979062773,0.0779029057847297,0.0449772636254678,0.00100000183712045,2.27125258652536e-09,1.31130829222805e-09
4,"1q_L2_frobenius","1q","L2","frobenius","uniform",49,0.0154342099676826,0.008661200597803,0.00500054649664691,0.242282307011259,0.067484704711876,0.038962312431584,0.00100000399082214,3.37835338971492e-09,1.95049323896959e-09
4,"1q_L2_frobenius","1q","L2","frobenius","uniform",50,0.0144767880239983,0.0069618705798232,0.00401943785332426,0.235731363880135,0.0592183609094926,0.034189736612064,0.00100000097130674,1.6823526860873e-09,9.71306776184391e-10
4,"1q_L2_frobenius","1q","L2","frobenius","uniform",51,0.0119677299894546,0.00576005170499276,0.00332556740242373,0.214900785689086,0.0503275113834126,0.0290566022448572,0.00100000151049639,7.34977639657396e-10,4.24339538104553e-10
